90.7325946104802,24.97585296968783,33,0.1931477611020637
157.265419288409,66.75677589510374,60,0.5630036092699475
26.99089817141871,195.57639020603233,84,0.21628106361865562
151.94126725690217,127.50785741972501,25,0.43743746308940257
93.53331011385126,32.33276252843898,31,0.5435964110221124
168.9671135085319,166.34545584445283,76,0.10067628570214637
14.422629374777607,178.3305046797157,64,0.8255346021522032
65.26551189646041,38.104055133860214,66,0.848296788259263
17.930596727129178,173.78197679569874,90,0.9948275205747645
157.98817330365702,87.14710826390093,40,0.8582671642376142
47.70925849426975,190.671975236433,75,0.7379706984733467
43.73959662646334,10.807619380224587,24,0.3103004875961641
9.029208767305219,26.996502698293078,73,0.7082665671516147
176.24497158192437,153.51106440491705,28,0.6857229070026768
121.76176746170604,196.65087850406985,97,0.28634528171312124
41.341801236102185,78.92340500738429,39,0.5523533072461402
125.34276171821345,80.74394481487346,38,0.5053659393217431
35.50227464613511,135.07372132658807,83,0.8091380549666194
170.2084725837455,133.55183667945124,29,0.5289950005376219
120.24893324486798,88.51713715514006,45,0.9454243837239874
